name;description;detail;mentorUuid;thumbnailUrl
탑티어 금융권 펀드매니저/CFA의 취업/면접 멘토링;現 University of Cambridge 前 대기업 해외법인;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/WFkNX1726213858.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/hYX8z1726213883.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/HYtHW1726213883.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/tVW411726213883.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-4" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/BawQU1726213884.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-5" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/PadRz1726213884.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-6" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/NS9cS1726213884.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-7" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/CKQsS1726213887.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-8" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/EZ8aA1726213890.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;e02eba8f-605d-4112-b8b6-9af962f14dd0;https://d2v80xjmx68n4w.cloudfront.net/gigs/UqGEA1724735312.jpg;
밑바닥부터 6개월만에 네카라쿠배 합격했던 방법;# 전공 공부만 했던 상태에서 취업 준비를 시작한지 6개월만에 네카라쿠배 개발자가 됐습니다.;<div><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/A8EWL1709443363.png?w=715" width="715" loading="lazy"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/ktQiy1709443368.png?w=715" width="715" loading="lazy"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/kY5Vv1709443375.png?w=715" width="715" loading="lazy"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/NiQSo1709443378.png?w=715" width="715" loading="lazy"></div>;9e14a8f5-9ad3-4bfe-988f-1361dfc31f58;https://d2v80xjmx68n4w.cloudfront.net/gigs/1l1r31691194696.jpg
인공지능, AI 개발 이력서 멘토링;안녕하세요. 소프트웨어학과(학사) / 인공지능학과(석사) 취득 후 대기업에 재직중이며 데이터 사이언티스트로 일하고 있습니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/EQYNj1718794123.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/mUqsN1719322922.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/mc5gb1719323278.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/GzFM21719323280.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;740273e5-7e1b-4c0b-bac1-d0a0220c1d77;https://d2v80xjmx68n4w.cloudfront.net/gigs/X6cnc1718794031.jpg
대기업 개발자의 일대일 이력서 완벽 멘토링;현직 IT 개발자 모리네 입니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/Gb6M51670497016.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;67e846f6-79c9-4b4e-9df7-a8ef1859cf0f;https://d2v80xjmx68n4w.cloudfront.net/gigs/LBJ6e1670496986.jpg
비개발자 IT 커리어 설계 및 이력서 멘토링;선배 Kim 현 Amazon (AWS) Business Development;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/uay661629763141.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;89e64528-fe69-4ec1-ae37-1747352800e6;https://d2v80xjmx68n4w.cloudfront.net/gigs/LBJ6e1670496986.jpg
합격률 높은 개발자 이력서 및 포폴 작성 가이드;현) 국내 1등 PG사에서 백엔드 및 데이터 엔지니어링 파트를 담당하고 있는 6년차 개발자 현) 국내 개발자 채용 사이트  및 부트캠프에서 백엔드 강사 및 멘토로 활동중;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/iIwds1700964251.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/ngcZ21700964251.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/1ALR11700964251.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;447aaba8-e6f2-44eb-bc10-dd78ac234938;https://d2v80xjmx68n4w.cloudfront.net/gigs/Cu29A1700964243.jpg
마케팅 취업 이력서 멘토링;8년차 현직 마케터 이지은입니다. - 브랜드, 커머스,  IT 플랫폼 마케팅 실무 경험 보유;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/dD0vx1695814608.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/F651L1695814660.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;b04dfe0c-1063-4dcc-bddf-63b76c154c20;https://d2v80xjmx68n4w.cloudfront.net/gigs/CZzjq1695814604.jpg
외국계 광고마케팅 현직자의 이력서 멘토링;서울여자대학교 경영학과 졸업 2021~ 외국계 미디어 대행사 GroupM (재직 중);<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/Jkv9c1706343403.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/qk1SI1706343404.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/H6l4p1706343404.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/etFjA1706343405.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-4" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/DUFxU1706343405.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-5" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/aldor1706343405.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-6" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/Afdqk1706343406.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;f326d532-99dd-4ed1-82d0-4ed3fe4794ab;https://d2v80xjmx68n4w.cloudfront.net/gigs/tMsNR1705851386.jpg
돋보이는 이력서 "노션 포트폴리오"를 멘토링 해드립니다;안녕하세요~ 디지털노마드를 이루다의 "노마드루다"입니다;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/JyS761676449354.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/UwxOu1676449358.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;86d56195-d2fc-417b-b588-aaf9e8ccebf9;https://d2v80xjmx68n4w.cloudfront.net/gigs/9srWT1676451580.jpg
이직하면서 연봉 UP하는 경력소개서;안녕하세요 마런스입니다. 20년 동안 광고대행사에서 근무했으며 경쟁 입찰 기획 및 발표 업무를 담당했었습니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/Ekncl1624000002.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/OUrj61624000006.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/Sc49f1624000010.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;c4986d52-d021-43a4-83ed-9af13b61896f;https://d2v80xjmx68n4w.cloudfront.net/gigs/rEOn21646127387.jpg
매력있는 마케터 이력서 양식PPT, 수정까지 멘토링 해드립니다.;[맥락을 이해해서 전달력 있게 만들어 드립니다] 안녕하세요, 디자이너 미첼입니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/NxHUA1672826008.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/oubGL1672826295.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/P6l921672826299.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/SwUaL1672826491.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-4" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/ldTZV1672826495.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;86d56195-d2fc-417b-b588-aaf9e8ccebf9;https://d2v80xjmx68n4w.cloudfront.net/gigs/KqFcp1672825547.jpg
바쁜 UIUX 디자이너를 위한 이력서;모든 디자인은 설득입니다. 설득력있고 논리적인 디자인을 찾으신다면 저에게 연락주세요.;<div><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/GcHzf1724557826.jpg?w=715" width="715" loading="lazy"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/ot3xH1724557828.png?w=715" width="715" loading="lazy"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/Ui5As1724557831.png?w=715" width="715" loading="lazy"></div>;b04dfe0c-1063-4dcc-bddf-63b76c154c20;https://d2v80xjmx68n4w.cloudfront.net/gigs/r8St01724487811.jpg
디자인과 출신 기획자의 PPT 인포그래픽 이력서;시각디자인과 & 경영학과 출신의 기획자. 디자인과 나온 마케터로, 이직의 Master!;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/KR1Mj1650726859.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/wSRus1650726860.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/9v4Gy1650726860.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/WnhgJ1650726861.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-4" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/cPoVh1650726861.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-5" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/igGqU1650726861.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-6" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/yaQTy1650726862.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-7" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/ZS3Pg1650726862.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-8" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/9YijL1650726906.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;be60eaa2-f7e6-41c7-b92b-6481b2101c1d;https://d2v80xjmx68n4w.cloudfront.net/gigs/tcPqN1650726819.jpg
디자이너가 디자인 후 개발 이력서 가이드 전달드립니다.;현직 UX/UI 디자이너.UXP에서 차원이 다른 전문성으로 디자인 취업 멘토링을 해드리겠습니다.ea025bec-c18c-4176-8c31-39517b8bab3a;https://d2v80xjmx68n4w.cloudfront.net/gigs/ckmSt1697155464.jpg
깔끔한 디자인 이력서;안녕하세요. 한글싸인 전문 디자이너 입니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/adv9J1534377132.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/hMsM51534377140.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/ePQ821534377145.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/PrWZY1534377151.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-4" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/vDcCo1534377157.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-5" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/scjzM1534377164.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-6" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/alGHZ1534377171.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-7" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/zciId1534377178.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-8" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/nJVZI1534377189.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;18391545-3fa4-43c9-a54a-fc3aca023759;https://d2v80xjmx68n4w.cloudfront.net/gigs/mO5361534377119.jpg
대학 대학원 레포트, 과제, 자소서, 이력서 멘토링;대학원 대학교 과제, 정부과제 계획서, 기획서 작성, 논문 및 소논문 첨삭 멘토 해드립니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/0x9hc1710305982.jpeg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/053g41713334971.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/iS1e71713335277.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/Y73bV1717729439.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-4" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/0KxJP1717730415.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-5" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/BclN31717730419.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-6" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/TjsBk1717730424.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-7" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/F8IRg1717730437.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-8" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/CJCa81717730467.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;9161d4f1-fa4f-4a6c-bf71-cf473831f9ab;https://d2v80xjmx68n4w.cloudfront.net/gigs/PWy3r1706449719.jpg
24시간 글쓰기 멘토 / 논문,과제,취업,자소서,기업;- 국민대학교 교수님 전공 및 교양 도서 출판 기획 - 작가 활동 : 본인 책 출판 외 프로젝트;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/45IiD1725895582.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/b8d2K1725895587.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/Sv6RO1725895591.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/B7lK81725895594.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-4" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/wp8jK1725895599.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;ea025bec-c18c-4176-8c31-39517b8bab3a;https://d2v80xjmx68n4w.cloudfront.net/gigs/c6EzE1727851992.jpg
현지 스타일로 영문 이력서·커버레터 멘토링 도와 드립니다.;세상을 더 가깝게! 안녕하세요. 한국인과 외국인의 글로벌 온보딩을 돕는 문화·교육 서비스, 잇다(ITTA)입니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/ZcTtE1587525121.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;3ce01234-c1f4-4bbc-9be1-39ef7736cce4;https://d2v80xjmx68n4w.cloudfront.net/gigs/UdmBo1587525108.jpg
현직 헤드헌터가 알려주는 경력직 이력서자소서 작성법;커리어앤스카우트 14년차 헤드헌터 스텔라입니다. 경력직 이력서 자기소개서 작성 방법에 대해 강의를 하고 있습니다.;<div><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/bHCzk1685506321.jpg?w=715" width="715" loading="lazy"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/vA8Tt1685506325.jpg?w=715" width="715" loading="lazy"></div>;9161d4f1-fa4f-4a6c-bf71-cf473831f9ab;https://d2v80xjmx68n4w.cloudfront.net/gigs/gfr5c1685506283.jpg
식품기업 연구직 취업 전문 도우미;안녕하세요. 식품기업 취업전문 도우미입니다. 국내 다수의 식품기업 서류 합격, 면접 경험 (최종합 3곳)이 있으며, 현직 식품기업 제품개발 연구원입니다. 특성화고, 경기도권 대학교 출신으로 별다른 스펙이 없는 제가 성공적인 취업을 할 수 있었던 노하우를 빠짐없이 전수해드립니다. 식품 연구원, 생산관리(QC/QA), 영양사 등 식품기업을 꿈꾸는 취준생분들의 취직 성공을 함께 돕겠습니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/22Ydv1694335280.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/vgaPY1694335280.JPG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-2" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/0I5nn1694533419.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-3" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/vQ4uj1711634250.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-4" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/epJze1711634254.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-5" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/v99Zu1714906561.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;3ce01234-c1f4-4bbc-9be1-39ef7736cce4;https://d2v80xjmx68n4w.cloudfront.net/gigs/XhnrB1694334218.jpg
외국계 연구직 취업을 위한 영문이력서/커버레터 멘토링;여러분 모두가 일잘러가 될 수 있도록 도와드리겠습니다!;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/ZGKbD1729178584.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/wkXMc1729178588.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;dcd5a8a6-6e08-42bd-be88-1dc6440a524a;https://d2v80xjmx68n4w.cloudfront.net/gigs/JXpEC1729091547.jpg
제약회사 CRO 취업 CRA,DM,통계,PV,BD 멘토링;제약/임상시험 전문가로서, 제약회사, 임상시험수탁기관(CRO) 취업을 돕고 있습니다. 현재까지 취업에 합격한 회사는 국내 대기업  (CJ제일제당, 삼성테스코, 녹십자), 외국계회사 다수 (Pfizer, Abbvie, Actelion by Johnson & Johnson, Bayer 등이 있습니다.) 가 있습니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/nvfAu1697520690.jpg?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;9161d4f1-fa4f-4a6c-bf71-cf473831f9ab;https://d2v80xjmx68n4w.cloudfront.net/gigs/glkvD1611414065.jpg
배터리 소재 연구직 취업;배터리 및 소재 회사 취업 준비하시는 분들께. 소재, 셀, 장비에 대한 현업 경험을 바탕으로 취업준비 성공에 가까워지도록 자기소개서-인적성-면접 준비를 도와드리겠습니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/UrlQA1717688547.png?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;37b07322-da8b-4f15-8c09-c1cc1ccb8b1b;https://d2v80xjmx68n4w.cloudfront.net/gigs/th8ea1717688541.jpg
깔끔하고 눈에 띄는 영문 이력서 양식 및 이력서 멘토링;안녕하세요, 100% 제 경험을 바탕으로 유익한 정보를 공유합니다.;<div class="css-0 e1y4fmav1"><img alt="상세이미지-0" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/u5shX1687864471.PNG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"><img alt="상세이미지-1" src="https://d2v80xjmx68n4w.cloudfront.net/gigs/y04n81687864474.PNG?w=715" width="715" loading="lazy" class="css-4l2ynl e1y4fmav2"></div>;37b07322-da8b-4f15-8c09-c1cc1ccb8b1b;https://d2v80xjmx68n4w.cloudfront.net/gigs/tpJh31687864463.jpg




